date_reservation, date_accommodation_begin, nights7, city, hotel_name, room_type, number_of_rooms, total_price, cancellation7, cancellation2
2024-06-22,  2024-08-04,  5,  Dubai,  Jumeirah Beach Hotel,  deluxe,  1, 10250,  0.3,  1
2024-05-21,  2024-07-15,  2,  Gaziantep,  Dedeman Park Gaziantep,  executive,  2,  6880,  0.30000000000000004,  0.55
2024-06-25,  2024-08-08,  1,  Riyadh,  The Ritz-Carlton Riyadh,  deluxe,  5, 10050,  0.35,  0.5
2024-06-01,  2024-07-23,  1,  Nevşehir,  Peri Cave Hotel,  standard,  4,  2080,  0.25,  0.30000000000000004
2024-06-04,  2024-07-23,  7,  Gaziantep,  Yunus Hotel,  deluxe,  2, 17220,  0.25,  0.6000000000000001
2024-06-28,  2024-08-10,  2,  Nevşehir,  Museum Hotel,  standard,  3, 17700,  0.4,  0.95
2024-05-26,  2024-07-17,  2,  Pekin,  The Peninsula Beijing,  deluxe,  36,  279360,  0.4,  0.8
2024-06-12,  2024-08-03,  1,  Eskişehir,  Ibis Eskisehir,  suit,  5,  9450,  0.2,  0.75
2024-06-18,  2024-08-04,  2,  Şanlıurfa,  El Ruha Hotel,  deluxe,  8, 55360,  0.3,  0.8
2024-06-13,  2024-08-02,  1,  Şanlıurfa,  El Ruha Hotel,  deluxe,  1,  3460,  0.3,  0.8
2024-06-02,  2024-07-26,  2,  Ankara,  Alfin Otel,  executive,  1,  3620,  0.25,  0.45000000000000007
2024-05-24,  2024-07-10,  8,  Cairo,  Conrad Cairo,  large,  1, 8080,  0.35000000000000003,  0.55
2024-05-23,  2024-07-16,  12,  Konya,  Ramada Plaza Konya,  suit,  2,  31200,  0.35000000000000003,  0.55
2024-05-21,  2024-07-11,  2,  Jakarta,  Hotel Borobudur Jakarta,  deluxe,  1,  2740,  0.35000000000000003,  0.4
2024-05-21,  2024-07-11,  1,  Şanlıurfa,  Hilton Garden Inn,  suit,  5, 6800,  0.30000000000000004,  0.75
2024-06-02,  2024-07-22,  1,  Trabzon,  Novotel Trabzon,  executive,  2, 5180,  0.4,  0.95
2024-05-29,  2024-07-13,  2,  Pekin,  Rosewood Beijing,  standard,  2, 13520,  0.4,  1
2024-06-12,  2024-08-04,  4,  Muğla,  Eskici Hostel,  deluxe,  4,  19200,  0.2,  0.6000000000000001
2024-05-28,  2024-07-16,  6,  Barselona,  Hotel Arts Barcelona,  large,  1, 18360,  0.4,  1
2024-05-21,  2024-07-12,  2,  Bursa,  Green Prusa Hotel,  large,  5,  9200,  0.25,  0.45000000000000007
2024-06-01,  2024-07-24,  1,  Auckland,  Grand Millennium Auckland,  executive,  1, 2080,  0.35000000000000003,  0.7
2024-05-22,  2024-07-11,  12,  Cape Town,  Protea Hotel Fire & Ice,  suit,  6,  129600,  0.2,  0.85
2024-06-21,  2024-08-09,  2,  Aydın,  Sezgin Hotel,  standard,  2, 4200,  0.25,  0.45000000000000007
2024-06-11,  2024-07-27,  3,  Trabzon,  Fengo Hotel,  large,  1, 6090,  0.30000000000000004,  0.7
2024-06-18,  2024-08-05,  1,  Dubai,  Atlantis The Palm,  large,  1, 2350,  0.4,  0.95
2024-06-06,  2024-07-27,  5,  Nairobi,  Ibis Styles Nairobi Westlands,  deluxe,  1, 4150,  0.15000000000000002,  0.45000000000000007
2024-06-20,  2024-08-02,  6,  Hong Kong,  Four Seasons Hotel Hong Kong,  suit,  14, 241920,  0.3,  1
2024-06-06,  2024-07-23,  1,  Sydney,  Rydges Sydney Central,  deluxe,  2, 2880,  0.2,  0.7
2024-06-28,  2024-08-09,  2,  Eskişehir,  The Merlot Hotel,  large,  2, 7960,  0.30000000000000004,  0.55
2024-06-14,  2024-08-05,  11,  New York,  Pod 51 Hotel,  executive,  1,  20900,  0.25,  0.6000000000000001
2024-05-25,  2024-07-16,  8,  Viyana,  The Ritz-Carlton,  executive,  1,  15600,  0.4,  1
2024-05-30,  2024-07-23,  1,  Cairo,  Conrad Cairo,  suit,  4,  4840,  0.35000000000000003,  0.55
2024-06-15,  2024-08-06,  1,  Londra,  Premier Inn London,  suit,  4,  6600,  0.25,  0.30000000000000004
2024-06-18,  2024-08-05,  15,  Cairo,  Steigenberger Hotel El Tahrir,  standard,  2, 34200,  0.2,  0.55
2024-05-28,  2024-07-12,  2,  Mexico City,  Hilton Mexico City,  large,  2, 6000,  0.35000000000000003,  0.85
2024-05-22,  2024-07-14,  1,  Londra,  Ibis London City,  deluxe,  5,  4050,  0.25,  0.30000000000000004
2024-06-12,  2024-07-30,  3,  New York,  The Plaza Hotel,  large,  39, 246870,  0.3,  1
2024-06-08,  2024-07-26,  1,  Madrid,  Hotel Mayorazgo,  standard,  28, 51520,  0.35000000000000003,  0.7
2024-05-25,  2024-07-15,  12,  Nairobi,  Hotel Central Park,  deluxe,  2, 16800,  0.15000000000000002,  0.75
2024-06-01,  2024-07-25,  4,  Singapur,  Marina Bay Sands,  executive,  3,  40680,  0.4,  0.65
2024-06-20,  2024-08-10,  2,  Şanlıurfa,  Aslan Hotel,  large,  8, 14240,  0.25,  0.45000000000000007
2024-05-28,  2024-07-12,  4,  Bursa,  Ramada Bursa Cekirge,  standard,  2, 9120,  0.25,  0.4
2024-05-26,  2024-07-17,  12,  Paris,  Mercure Paris Centre Tour Eiffel,  deluxe,  1, 16320,  0.35000000000000003,  1
2024-06-15,  2024-08-07,  2,  Eskişehir,  Tasigo Hotels Eskisehir,  standard,  10,  60800,  0.4,  0.95
2024-06-06,  2024-07-24,  1,  Mersin,  Divan Mersin,  deluxe,  3, 13530,  0.3,  1
2024-06-07,  2024-07-26,  15,  Şanghay,  Shanghai Fish Inn Bund,  suit,  5, 130500,  0.15000000000000002,  0.75
2024-06-02,  2024-07-18,  4,  Aydın,  Korumar Ephesus Beach,  suit,  1, 16320,  0.3,  1
2024-06-04,  2024-07-24,  8,  Madrid,  Gran Melia Palacio de los Duques,  suit,  8,  146560,  0.3,  1
2024-06-15,  2024-08-03,  8,  İzmir,  Renaissance Izmir Hotel,  suit,  9, 324720,  0.35,  0.5
2024-06-04,  2024-07-25,  12,  Eskişehir,  The Merlot Hotel,  deluxe,  9,  214920,  0.30000000000000004,  0.55
2024-06-15,  2024-08-02,  2,  Viyana,  Hotel Am Konzerthaus,  large,  11, 52800,  0.30000000000000004,  1
2024-05-29,  2024-07-22,  3,  Johannesburg,  The Michelangelo Hotel,  executive,  2, 11100,  0.4,  0.5
2024-05-30,  2024-07-22,  1,  Riyadh,  Ibis Riyadh Olaya Street,  standard,  3, 1260,  0.15000000000000002,  0.6000000000000001
2024-06-22,  2024-08-07,  3,  Adana,  Divan Adana,  deluxe,  1, 5070,  0.35,  0.65
2024-05-19,  2024-07-10,  1,  Mexico City,  Hotel Castropol,  standard,  10,  7400,  0.15000000000000002,  0.75
2024-05-24,  2024-07-16,  2,  Bali,  The Stones Hotel - Legian Bali,  deluxe,  12, 18480,  0.35000000000000003,  0.7
2024-06-12,  2024-07-30,  10,  Buenos Aires,  Faena Hotel Buenos Aires,  standard,  15, 442500,  0.25,  0.5
2024-06-10,  2024-08-01,  1,  Moskova,  The Ritz-Carlton Moscow,  executive,  4,  9320,  0.25,  1
2024-06-20,  2024-08-10,  1,  Auckland,  Kiwi International Hotel,  large,  6, 4980,  0.25,  0.6000000000000001
2024-06-03,  2024-07-27,  1,  Eskişehir,  The Merlot Hotel,  suit,  5,  13550,  0.30000000000000004,  0.55
2024-05-31,  2024-07-23,  1,  Buenos Aires,  Hotel Costa Rica,  large,  18,  14760,  0.30000000000000004,  0.45000000000000007
2024-05-29,  2024-07-12,  5,  Mumbai,  ITC Maratha,  standard,  13, 104000,  0.30000000000000004,  0.85
2024-06-14,  2024-08-05,  1,  Trabzon,  Zorlu Grand Hotel,  large,  1, 1260,  0.35000000000000003,  0.55
2024-05-24,  2024-07-16,  4,  Bangkok,  The Peninsula Bangkok,  executive,  1, 12160,  0.4,  1
2024-06-02,  2024-07-20,  4,  Singapur,  Holiday Inn Singapore Orchard City Centre,  large,  1, 5200,  0.25,  0.7
2024-06-11,  2024-08-04,  6,  Pekin,  Waldorf Astoria Beijing,  executive,  1,  14280,  0.3,  0.65
2024-05-22,  2024-07-11,  2,  Barselona,  Hotel Praktik Rambla,  suit,  9,  29160,  0.25,  0.45000000000000007
2024-06-02,  2024-07-25,  5,  İzmir,  Wyndham Grand Izmir Ozdilek,  large,  1, 6650,  0.2,  0.7
2024-06-18,  2024-08-09,  1,  Pekin,  Park Plaza Beijing Wangfujing,  standard,  8, 9920,  0.35000000000000003,  0.4
2024-06-05,  2024-07-26,  1,  Mexico City,  NH Collection Mexico City Reforma,  suit,  1, 2790,  0.25,  1
2024-06-07,  2024-07-30,  3,  Singapur,  Raffles Hotel Singapore,  executive,  1, 9060,  0.25,  0.65
2024-06-03,  2024-07-25,  5,  Hong Kong,  Holiday Inn Golden Mile,  large,  7, 40600,  0.30000000000000004,  0.55
2024-06-13,  2024-07-26,  5,  Nairobi,  Villa Rosa Kempinski Nairobi,  standard,  1, 16000,  0.4,  0.5
2024-05-26,  2024-07-19,  9,  Cape Town,  Hotel on St Georges,  suit,  4, 50760,  0.15000000000000002,  0.6000000000000001
2024-06-16,  2024-08-06,  2,  Bursa,  Efehan Hotel,  standard,  6,  7080,  0.25,  0.30000000000000004
2024-06-14,  2024-08-08,  8,  Riyadh,  Aloft Riyadh,  suit,  4,  41600,  0.15000000000000002,  0.30000000000000004
2024-05-31,  2024-07-22,  3,  Nevşehir,  Stone House Cave Hotel,  suit,  1, 5010,  0.35000000000000003,  0.4
2024-05-31,  2024-07-22,  14,  Delhi,  The Metropolitan Hotel & Spa New Delhi,  deluxe,  6, 141960,  0.30000000000000004,  0.7
2024-05-23,  2024-07-14,  2,  Hong Kong,  Regal Hongkong Hotel,  executive,  2,  11000,  0.2,  0.55
2024-05-19,  2024-07-11,  2,  Eskişehir,  Divan Express Eskisehir,  suit,  8,  47840,  0.4,  0.65
2024-05-19,  2024-07-12,  6,  Viyana,  Hotel NH Wien City,  executive,  2,  23640,  0.25,  1
2024-05-25,  2024-07-12,  1,  Los Angeles,  Sheraton Grand Los Angeles,  standard,  5, 9150,  0.2,  0.85
2024-06-01,  2024-07-17,  2,  Eskişehir,  Park Dedeman Eskisehir,  large,  6, 27480,  0.35,  1
2024-06-10,  2024-07-27,  7,  Cairo,  Ramses Hilton,  large,  8, 89600,  0.35000000000000003,  0.85
2024-06-02,  2024-07-23,  6,  Muğla,  Hotel Dort Mevsim,  suit,  3,  30960,  0.25,  0.45000000000000007
2024-06-02,  2024-07-21,  2,  Şanlıurfa,  Nevali Hotel,  deluxe,  8, 43680,  0.25,  0.95
2024-06-05,  2024-07-26,  4,  Gaziantep,  Novotel,  deluxe,  1,  8320,  0.25,  0.7
2024-06-15,  2024-08-06,  11,  Miami,  Marriott Miami Dadeland,  large,  4, 46200,  0.25,  0.7
2024-06-17,  2024-08-09,  1,  Nevşehir,  Dere Suites,  suit,  2, 4420,  0.30000000000000004,  0.55
2024-05-23,  2024-07-16,  1,  Riyadh,  Hilton Garden Inn Riyadh Olaya,  deluxe,  4, 7360,  0.2,  0.55
2024-05-30,  2024-07-19,  6,  Milano,  Uptown Palace,  large,  2, 31200,  0.35000000000000003,  0.7
2024-05-31,  2024-07-12,  9,  New York,  The Plaza Hotel,  standard,  10, 231300,  0.3,  1
2024-06-19,  2024-08-09,  8,  Moskova,  Four Seasons Hotel Moscow,  standard,  6,  248640,  0.3,  0.8
2024-05-31,  2024-07-21,  1,  Madrid,  Hotel Nuevo Boston,  standard,  23,  43240,  0.35000000000000003,  0.55
2024-05-28,  2024-07-10,  1,  Melbourne,  The Savoy Hotel,  large,  2, 3060,  0.25,  0.85
2024-05-30,  2024-07-17,  9,  Delhi,  The Leela Palace New Delhi,  standard,  7, 156240,  0.35,  0.8
2024-05-27,  2024-07-17,  1,  Prag,  Hotel Paris Prague,  deluxe,  9,  11880,  0.25,  0.7
2024-06-11,  2024-08-02,  1,  Cairo,  Pyramids View Inn,  suit,  6,  11160,  0.2,  0.6000000000000001
2024-05-25,  2024-07-13,  3,  Gaziantep,  Dedeman Park Gaziantep,  suit,  14, 71820,  0.30000000000000004,  0.55
2024-06-25,  2024-08-08,  6,  Kuala Lumpur,  Berjaya Times Square Hotel,  standard,  2, 13440,  0.2,  0.7
2024-06-03,  2024-07-17,  1,  Nairobi,  Trademark Hotel,  standard,  8, 8080,  0.25,  0.7
2024-05-30,  2024-07-14,  1,  Miami,  EB Hotel Miami,  standard,  38, 42940,  0.25,  0.85
2024-05-23,  2024-07-13,  4,  Antalya,  Porto Bello Hotel,  suit,  13,  138320,  0.25,  0.85
2024-05-19,  2024-07-12,  2,  Trabzon,  Fengo Hotel,  suit,  6, 32280,  0.30000000000000004,  0.7
2024-06-03,  2024-07-26,  2,  Muğla,  Eskici Hostel,  large,  10,  16400,  0.2,  0.6000000000000001
2024-06-07,  2024-07-28,  3,  Moskova,  Maxima Panorama Hotel,  deluxe,  8, 31200,  0.15000000000000002,  0.45000000000000007
2024-06-10,  2024-07-22,  3,  San Francisco,  The Ritz-Carlton,  standard,  9, 81270,  0.25,  0.95
2024-05-20,  2024-07-12,  2,  Singapur,  Hotel 81 Bugis,  large,  2, 3720,  0.25,  0.30000000000000004
2024-06-10,  2024-08-04,  2,  Viyana,  Hotel Erzherzog Rainer,  suit,  1,  3960,  0.25,  0.6000000000000001
2024-06-08,  2024-07-27,  1,  Milano,  NH Collection Milano President,  suit,  12, 29760,  0.35000000000000003,  0.55
2024-05-29,  2024-07-21,  4,  Moskova,  Hotel Baltschug Kempinski,  large,  5, 20800,  0.30000000000000004,  0.45000000000000007
2024-06-11,  2024-08-03,  5,  Rio de Janeiro,  Belmond Copacabana Palace,  executive,  2, 38600,  0.3,  0.65
2024-06-13,  2024-08-03,  4,  Mumbai,  ITC Maratha,  executive,  2, 16560,  0.30000000000000004,  0.85
2024-05-25,  2024-07-14,  9,  Amsterdam,  Waldorf Astoria Amsterdam,  large,  5,  172350,  0.4,  0.95
2024-06-12,  2024-07-28,  4,  Adana,  Grand Amisos Hotel,  standard,  1, 5880,  0.30000000000000004,  0.85
2024-06-19,  2024-08-03,  2,  İzmir,  Swissotel Buyuk Efes,  deluxe,  1, 4920,  0.4,  0.8
2024-06-03,  2024-07-24,  4,  Auckland,  Sofitel Auckland Viaduct Harbour,  executive,  1, 10720,  0.4,  0.5
2024-06-01,  2024-07-19,  1,  Johannesburg,  The Maslow Hotel,  deluxe,  4, 6160,  0.35000000000000003,  1
2024-06-04,  2024-07-18,  3,  Seul,  Lotte City Hotel,  large,  13, 33150,  0.35000000000000003,  0.7
2024-05-27,  2024-07-19,  1,  Madrid,  Hotel Regina Madrid,  large,  4, 4960,  0.2,  0.75
2024-05-22,  2024-07-12,  1,  Mersin,  Divan Mersin,  executive,  2,  7980,  0.3,  1
2024-05-26,  2024-07-11,  2,  Londra,  Novotel London Tower Bridge,  large,  1, 2320,  0.30000000000000004,  1
2024-06-14,  2024-07-26,  12,  Konya,  Dedeman Konya Hotel,  standard,  1, 31080,  0.25,  0.65
2024-06-18,  2024-08-07,  5,  Konya,  Hilton Garden Inn Konya,  standard,  4,  46400,  0.3,  1
2024-05-28,  2024-07-17,  2,  Riyadh,  Hyatt Regency Riyadh Olaya,  executive,  2, 8680,  0.35,  1
2024-06-10,  2024-07-29,  4,  Kuala Lumpur,  Shangri-La Hotel Kuala Lumpur,  suit,  1, 10680,  0.3,  0.5
2024-06-11,  2024-08-03,  9,  Gaziantep,  Dedeman Park Gaziantep,  executive,  2,  35820,  0.30000000000000004,  0.55
2024-05-30,  2024-07-23,  1,  Adana,  Cukurova Park Hotel,  suit,  10,  10000,  0.30000000000000004,  0.30000000000000004
2024-06-23,  2024-08-08,  1,  Sydney,  Four Seasons Hotel Sydney,  deluxe,  1, 2850,  0.3,  1
2024-05-25,  2024-07-15,  6,  Cairo,  Ramses Hilton,  deluxe,  8, 79200,  0.35000000000000003,  0.85
2024-06-27,  2024-08-09,  3,  Sydney,  Rydges Sydney Central,  large,  2, 7620,  0.2,  0.7
2024-06-19,  2024-08-07,  1,  Mumbai,  ITC Maratha,  deluxe,  1, 1260,  0.30000000000000004,  0.85
2024-06-10,  2024-07-30,  8,  Konya,  Novotel Konya,  large,  37, 358160,  0.30000000000000004,  0.4
2024-05-26,  2024-07-10,  6,  Rio de Janeiro,  Miramar Hotel by Windsor,  standard,  4, 27840,  0.30000000000000004,  0.7
2024-06-06,  2024-07-24,  1,  Viyana,  The Ritz-Carlton,  deluxe,  2, 3220,  0.4,  1
2024-06-17,  2024-08-01,  11,  Londra,  Hilton London Metropole,  large,  2, 26180,  0.25,  1
2024-06-16,  2024-08-07,  3,  Roma,  Hotel des Artistes,  standard,  10, 16800,  0.30000000000000004,  0.75
2024-06-02,  2024-07-25,  2,  İzmir,  Mövenpick Hotel Izmir,  standard,  1,  3060,  0.25,  0.7
2024-05-27,  2024-07-12,  5,  Paris,  Shangri-La Hotel Paris,  suit,  10, 185000,  0.4,  1
2024-05-31,  2024-07-12,  2,  New York,  Four Seasons Hotel New York,  standard,  2, 11080,  0.3,  1
2024-06-12,  2024-08-05,  5,  Şanlıurfa,  Aslan Hotel,  standard,  2,  6500,  0.25,  0.45000000000000007
2024-05-31,  2024-07-20,  8,  Los Angeles,  The Beverly Hills Hotel,  executive,  1,  26320,  0.3,  0.95
2024-06-08,  2024-07-29,  5,  Melbourne,  Ibis Melbourne Hotel and Apartments,  large,  2,  10100,  0.2,  0.45000000000000007
2024-06-20,  2024-08-04,  2,  Şanlıurfa,  Hilton Garden Inn Sanliurfa,  large,  2, 17400,  0.25,  0.5
2024-06-03,  2024-07-27,  3,  Johannesburg,  Protea Hotel by Marriott Johannesburg Balalaika Sandton,  executive,  2,  11820,  0.35000000000000003,  0.85
2024-05-25,  2024-07-17,  1,  Şanghay,  Renaissance Shanghai Yu Garden Hotel,  executive,  2,  3000,  0.30000000000000004,  0.7
2024-06-12,  2024-08-01,  14,  Milano,  NH Collection Milano President,  standard,  2,  55720,  0.35000000000000003,  0.55
2024-05-28,  2024-07-12,  10,  Mumbai,  Trident Nariman Point,  standard,  3, 59700,  0.2,  0.55
2024-06-03,  2024-07-26,  1,  Adana,  Cukurova Park Hotel,  suit,  5,  5300,  0.30000000000000004,  0.30000000000000004
2024-06-07,  2024-07-30,  2,  Rio de Janeiro,  Hotel Atlantico Business Centro,  standard,  10, 18200,  0.25,  0.6000000000000001
2024-06-21,  2024-08-06,  1,  Delhi,  Holiday Inn New Delhi,  standard,  2, 2080,  0.35000000000000003,  1
2024-05-30,  2024-07-22,  2,  Madrid,  Hotel Regina Madrid,  large,  8, 17280,  0.2,  0.75
2024-06-05,  2024-07-19,  2,  Rio de Janeiro,  Grand Hyatt Rio de Janeiro,  standard,  2, 15760,  0.4,  0.8
2024-05-31,  2024-07-23,  1,  İzmir,  Swissotel Buyuk Efes,  large,  2,  8140,  0.4,  0.8
2024-06-22,  2024-08-10,  6,  Rio de Janeiro,  Belmond Copacabana Palace,  executive,  1, 24000,  0.3,  0.65
2024-06-15,  2024-08-01,  7,  Barselona,  W Barcelona,  suit,  8, 130480,  0.3,  1
2024-06-22,  2024-08-08,  4,  Jakarta,  Hotel Borobudur Jakarta,  deluxe,  2, 10960,  0.35000000000000003,  0.4
2024-06-15,  2024-08-01,  11,  Singapur,  The Fullerton Hotel,  large,  5, 209000,  0.4,  1
2024-06-16,  2024-08-09,  6,  Bangkok,  Red Planet Bangkok,  executive,  1,  6540,  0.2,  0.6000000000000001
2024-06-08,  2024-07-20,  2,  Aydın,  Palmin Hotel,  standard,  18, 47880,  0.35000000000000003,  0.4
2024-06-21,  2024-08-10,  1,  Rio de Janeiro,  Windsor Asturias,  large,  7, 6580,  0.30000000000000004,  0.6000000000000001
2024-06-03,  2024-07-25,  5,  Bali,  Grandmas Plus Hotel,  suit,  5,  36500,  0.25,  0.30000000000000004
2024-06-16,  2024-08-06,  1,  İstanbul,  Titanic City Taksim,  standard,  1,  1350,  0.25,  0.4
2024-05-22,  2024-07-10,  4,  Barselona,  Hotel Praktik Rambla,  suit,  1, 6600,  0.25,  0.45000000000000007
2024-06-19,  2024-08-08,  2,  Melbourne,  Best Western Atlantis Hotel,  suit,  3, 5220,  0.15000000000000002,  0.6000000000000001
2024-06-06,  2024-07-26,  11,  Seul,  Hotel Manu,  suit,  5,  95700,  0.25,  0.6000000000000001
2024-06-14,  2024-07-28,  11,  Londra,  Claridge's,  suit,  14, 398860,  0.3,  0.5
2024-06-06,  2024-07-31,  2,  Tokyo,  Hotel Mystays Asakusa,  large,  1,  1680,  0.2,  0.6000000000000001
2024-06-11,  2024-07-26,  1,  Prag,  Mandarin Oriental Prague,  suit,  1, 2320,  0.4,  0.65
2024-06-15,  2024-08-06,  9,  İstanbul,  Ramada by Wyndham,  deluxe,  2, 18540,  0.2,  0.7
2024-06-03,  2024-07-24,  4,  Sydney,  Four Seasons Hotel Sydney,  executive,  2,  26480,  0.3,  1
2024-06-08,  2024-07-24,  8,  Nairobi,  Hilton Garden Inn Nairobi,  standard,  2, 10720,  0.25,  0.7
2024-06-26,  2024-08-09,  4,  Singapur,  The Fullerton Hotel,  suit,  1, 13360,  0.4,  1
2024-05-29,  2024-07-20,  2,  Bali,  Bali Niksoma Boutique Beach Resort,  deluxe,  9, 32760,  0.35000000000000003,  0.7
2024-06-08,  2024-07-29,  3,  Şanghay,  Ibis Shanghai Yu Garden,  large,  2,  5760,  0.30000000000000004,  0.45000000000000007
2024-06-02,  2024-07-24,  3,  Rio de Janeiro,  Windsor Asturias,  standard,  2, 4440,  0.30000000000000004,  0.6000000000000001
2024-05-20,  2024-07-14,  2,  Muğla,  Liberty Hotels Lykia,  executive,  4,  23440,  0.35,  0.95
2024-06-13,  2024-07-26,  4,  Cairo,  The Nile Ritz-Carlton Cairo,  suit,  4, 72320,  0.4,  0.65
2024-06-05,  2024-07-25,  12,  Riyadh,  Holiday Inn Riyadh,  executive,  2,  52800,  0.30000000000000004,  0.7
2024-05-29,  2024-07-10,  4,  Cairo,  Fairmont Nile City,  deluxe,  2, 25520,  0.4,  0.8
2024-06-16,  2024-07-28,  8,  Viyana,  Hotel Regina,  large,  11, 95040,  0.2,  0.85
2024-06-17,  2024-08-08,  4,  Bursa,  Efehan Hotel,  suit,  3,  12240,  0.25,  0.30000000000000004
2024-05-26,  2024-07-19,  3,  Cairo,  City View Hotel,  deluxe,  2,  7560,  0.2,  0.30000000000000004
2024-05-19,  2024-07-10,  7,  Ankara,  Movenpick Hotel Ankara,  suit,  1,  18060,  0.30000000000000004,  0.7
2024-06-02,  2024-07-22,  1,  Melbourne,  Ibis Melbourne Hotel and Apartments,  suit,  3, 4560,  0.2,  0.45000000000000007
2024-06-10,  2024-07-23,  1,  Bangkok,  Holiday Inn Bangkok,  standard,  2, 1980,  0.30000000000000004,  0.7
2024-05-19,  2024-07-12,  1,  Melbourne,  Radisson on Flagstaff Gardens,  deluxe,  14,  20300,  0.35000000000000003,  0.4
2024-06-11,  2024-07-30,  2,  Kuala Lumpur,  Hotel Sentral Kuala Lumpur,  standard,  1, 1500,  0.25,  0.30000000000000004
2024-06-14,  2024-08-06,  4,  Konya,  Selcuk Otel,  deluxe,  1,  6040,  0.25,  0.30000000000000004
2024-06-17,  2024-08-02,  4,  Riyadh,  Hilton Garden Inn Riyadh Olaya,  standard,  35, 309400,  0.2,  0.55
2024-06-13,  2024-08-03,  6,  Riyadh,  Coral Olaya Hotel,  large,  10,  47400,  0.15000000000000002,  0.6000000000000001
2024-05-24,  2024-07-15,  4,  Bali,  Grandmas Plus Hotel,  suit,  2, 11440,  0.25,  0.30000000000000004
2024-06-27,  2024-08-09,  2,  Londra,  The Savoy,  deluxe,  9, 49140,  0.3,  0.8
2024-06-05,  2024-07-30,  2,  Las Vegas,  The Venetian Resort Las Vegas,  executive,  2,  13800,  0.25,  0.8
2024-05-27,  2024-07-16,  1,  San Francisco,  Touchstone Hotel,  large,  1,  870,  0.15000000000000002,  0.30000000000000004
2024-05-24,  2024-07-16,  3,  Adana,  Grand Amisos Hotel,  deluxe,  22,  115500,  0.30000000000000004,  0.85
2024-06-12,  2024-08-05,  1,  Buenos Aires,  Hotel Mundial,  executive,  2, 4120,  0.30000000000000004,  0.45000000000000007
2024-05-28,  2024-07-11,  1,  Antalya,  Ramada Plaza Antalya,  standard,  9, 10170,  0.2,  0.85
2024-05-28,  2024-07-19,  5,  Londra,  Hilton London Metropole,  standard,  2,  14600,  0.25,  1
2024-05-29,  2024-07-15,  7,  Sydney,  Four Seasons Hotel Sydney,  standard,  6, 158760,  0.3,  1
2024-06-12,  2024-08-02,  1,  Mumbai,  Hotel Bawa International,  standard,  4, 2200,  0.2,  0.30000000000000004
2024-06-08,  2024-07-30,  11,  Seul,  The Plaza Seoul,  executive,  1,  28490,  0.35000000000000003,  1
2024-05-28,  2024-07-16,  7,  Nairobi,  Trademark Hotel,  large,  29, 168490,  0.25,  0.7
2024-06-07,  2024-07-23,  1,  İzmir,  Wyndham Grand Izmir Ozdilek,  standard,  2, 3920,  0.2,  0.7
2024-06-14,  2024-08-03,  1,  Seul,  The Shilla Seoul,  executive,  5,  17600,  0.4,  0.8
